Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Unique Received From Addresses,max value received ,avg val received,total transactions (including tnx to create contract,total Ether sent,total ether received, Total ERC20 tnxs, ERC20 uniq rec addr, ERC20 uniq rec contract addr, ERC20 min val rec, ERC20 uniq rec token name,FLAG
9038.91,157884.85,43,7,2,50.0,14.898286,50,184.79,104.288,17.0,6.0,4.0,1.0,4.0,0
0.21,327.37,2,2,2,96.987404,50.5,4,100.9989738,101.0,0.0,0.0,0.0,0.0,0.0,0
5677.7,843013.53,177,104,38,617.2252490000002,100.951767,281,10498.69636,10498.98378,184.0,6.0,4.0,0.0,3.0,0
2191.84,245486.15,0,112,7,1.009044,0.787674,113,0.0,88.21952938,2.0,2.0,2.0,0.211923,2.0,0
0.0,51.15,2,1,1,101.0,101.0,3,100.99895,101.0,0.0,0.0,0.0,0.0,0.0,0
9709.48,287093.72,16,14,8,50.0,14.919821,30,238.834,208.8774915,14.0,9.0,9.0,0.0,9.0,0
15322.04,1141794.73,119,42,12,125.01761100000002,21.091836,161,1001.997727,885.8571043,144.0,24.0,35.0,0.0,35.0,0
5056.92,359311.3,192,50,14,200.00916,14.102529999999998,242,983.0234831,705.1264924,134.0,10.0,15.0,0.0,13.0,0
3526.75,609438.2,172,172,5,1.571323,0.0872,344,14.889947,14.99832171,0.0,0.0,0.0,0.0,0.0,0
4473.99,356927.08,78,42,11,1213.425248,229.899443,120,11524.21189,9655.776586,76.0,26.0,28.0,0.0,28.0,0
2209.75,1046569.47,903,193,36,1155.5,42.118806,1096,19474.64953,8128.929591,62.0,23.0,21.0,0.0,21.0,0
66867.48,334359.22,5,5,1,7.999,4.486675,10,22.4277883,22.43337600000001,0.0,0.0,0.0,0.0,0.0,0
1451.2,33471.95,23,23,2,1.820311,0.17496,46,4.013882383,4.02407813,0.0,0.0,0.0,0.0,0.0,0
7468.31,1090579.58,83,120,3,0.205664,0.162132,203,19.42221745,19.45582814,2.0,2.0,2.0,0.0,2.0,0
0.0,1.88,1,1,1,0.225799,0.225799,2,0.225326954,0.22579859,0.0,0.0,0.0,0.0,0.0,0
4746.74,612245.12,127,73,28,100.59,16.174625,200,1201.6499,1180.747601,124.0,38.0,42.0,0.0,42.0,0
0.33,324.83,2,2,2,69.22678499999999,50.5,4,100.9990158,101.0,0.0,0.0,0.0,0.0,0.0,0
0.0,114.38,1,1,1,2.080627,2.080627,2,2.0801859,2.0806269,0.0,0.0,0.0,0.0,0.0,0
2157.69,319337.82,0,148,3,3.830976,1.212628,149,0.0,179.4688993,4.0,4.0,4.0,0.0,4.0,0
7787.02,32679.47,3,4,3,11.056409,5.582516,7,22.32679213,22.33006296,0.0,0.0,0.0,0.0,0.0,0
86758.64,260275.93,0,3,2,1.030376,0.910798,4,0.0,2.73239294,0.0,0.0,0.0,0.0,0.0,0
0.0,65.73,3,1,1,101.0,101.0,4,100.998446,101.0,0.0,0.0,0.0,0.0,0.0,0
8492.46,135879.3,0,16,2,40.0,14.993125,17,0.0,239.89,0.0,0.0,0.0,0.0,0.0,0
0.0,61.52,3,1,1,101.0,101.0,4,100.998446,101.0,0.0,0.0,0.0,0.0,0.0,0
2224.54,291414.97,0,131,5,0.995015,0.327937,132,0.0,42.95975004,2.0,2.0,2.0,0.44456,2.0,0
0.07,5.17,3,2,2,1474.746208,1000.5,5,2000.998585,2001.0,0.0,0.0,0.0,0.0,0.0,0
0.0,321.55,2,1,1,101.0,101.0,3,100.9990158,101.0,0.0,0.0,0.0,0.0,0.0,0
0.29,330.3,2,2,2,65.927575,50.5,4,100.9989738,101.0,0.0,0.0,0.0,0.0,0.0,0
48182.45,867562.77,18,18,5,5.343081,3.4472690000000004,36,62.03547637,62.05084661,0.0,0.0,0.0,0.0,0.0,0
22382.53,1272052.8,73,30,17,4.244601,0.758111,103,30.35655349,22.74333462,43.0,17.0,16.0,0.0,16.0,0
4532.03,943186.07,157,74,35,800.0,48.091559,231,3974.5202,3558.775385000001,164.0,80.0,81.0,0.0,80.0,0
0.0,34.18,1,1,1,0.5,0.5,2,0.499496,0.5,0.0,0.0,0.0,0.0,0.0,0
0.0,8.92,4,2,2,1901.798539,1000.5,6,2000.998113,2001.0,0.0,0.0,0.0,0.0,0.0,0
32393.15,226752.02,0,7,3,58.916916,25.086902,8,0.0,175.6083121,1.0,1.0,1.0,0.328166,1.0,0
343.37,1681.78,3,2,2,7.6310850000000015,4.815543,5,9.62915326,9.63108526,0.0,0.0,0.0,0.0,0.0,0
0.29,328.15,2,2,2,69.807162,50.5,4,100.9989738,101.0,0.0,0.0,0.0,0.0,0.0,0
4399.63,643668.77,140,145,8,90.0,4.783905,285,693.6074158,693.6662158,0.0,0.0,0.0,0.0,0.0,0
2493.52,914634.92,32,317,2,0.465444,0.162593,349,51.52591279,51.54213341,10.0,7.0,9.0,0.0,9.0,0
12579.59,68408.98,3,4,3,0.495,0.139894,7,0.0,0.559574225,10.0,6.0,7.0,0.0,7.0,0
0.28,5.08,3,2,2,1576.051174,1000.5,5,2000.998585,2001.0,0.0,0.0,0.0,0.0,0.0,0
76779.89,153638.63,2,2,1,1.39,0.799844,4,1.59200082,1.599687834,0.0,0.0,0.0,0.0,0.0,0
0.0,1.87,1,1,1,0.232233,0.232233,2,0.231761584,0.23223322,0.0,0.0,0.0,0.0,0.0,0
2.69,6.85,1,2,1,0.01,0.0055,3,0.001,0.011,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0,1,1,0.0666399999999999,0.0666399999999999,1,0.0,0.066639638,0.0,0.0,0.0,0.0,0.0,0
12368.22,498897.87,32,29,13,45.551719,3.623648,61,108.0478001,105.0857776,16.0,10.0,11.0,0.0,11.0,0
5.72,67.97,3,2,2,95.68186,50.5,5,100.9979647,101.0,0.0,0.0,0.0,0.0,0.0,0
5041.53,60498.38,0,12,2,1.698022,0.935522,13,0.0,11.22626894,0.0,0.0,0.0,0.0,0.0,0
1120.15,559943.78,299,411,5,2.24,0.220868,710,90.64847863,90.77660985,0.0,0.0,0.0,0.0,0.0,0
30.79,312377.08,4215,5785,2526,3499.99958,18.169959,10000,99752.72101,105113.2104,118.0,82.0,95.0,0.0,95.0,0
3084.66,664814.18,80,82,3,0.999969,0.088548,162,7.235542777999999,7.26091082,0.0,0.0,0.0,0.0,0.0,0
1874.16,226773.38,0,121,4,1.376616,0.285556,122,0.0,34.55230473,2.0,2.0,2.0,0.440511,2.0,0
7315.72,226787.22,0,31,6,10.940225,2.001872,32,0.0,62.05802518,2.0,2.0,2.0,0.8549469999999999,2.0,0
5157.08,115461.55,8,2,2,5.925143,3.0625720000000003,10,6.112893412000001,6.12514349,12.0,2.0,5.0,0.0,5.0,0
20898.0,836582.68,40,40,9,10000.0,1481.360831,80,59254.40184,59254.433220000006,0.0,0.0,0.0,0.0,0.0,0
19851.12,428695.18,9,11,6,3.99,1.354005,20,14.88872501,14.89404983,13.0,10.0,10.0,0.0,10.0,0
9714.84,378991.55,39,39,3,13.163401,1.781011,78,69.44303356,69.45941356,0.0,0.0,0.0,0.0,0.0,0
8.22,68.97,3,2,2,84.772283,50.5,5,100.998446,101.0,0.0,0.0,0.0,0.0,0.0,0
10117.65,138695.63,4,4,2,38.133,23.53489,8,94.13649287,94.139559,1.0,1.0,1.0,0.6126689999999999,1.0,0
0.0,91.75,1,1,1,0.1,0.1,2,0.09695578,0.1,0.0,0.0,0.0,0.0,0.0,0
6749.3,141735.2,0,21,6,6.938194,2.76638,22,0.0,58.09397742,2.0,2.0,2.0,1.7956299999999998,2.0,0
0.0,2281.88,1,1,1,12.44052,12.44052,2,12.43989987,12.44051987,0.0,0.0,0.0,0.0,0.0,0
17315.64,69298.22,4,4,2,4.579008,2.700656,8,10.80021472,10.80262485,0.0,0.0,0.0,0.0,0.0,0
9331.76,254978.82,5,4,2,9.99,5.175585,9,25.68344639,20.70234101,9.0,8.0,8.0,0.0,8.0,0
0.0,49.97,3,1,1,101.0,101.0,4,100.998446,101.0,0.0,0.0,0.0,0.0,0.0,0
48183.91,204274.18,5,4,4,3.739237,1.679295,9,6.713621844,6.71717827,0.0,0.0,0.0,0.0,0.0,0
14707.19,161779.1,0,11,6,5.0,3.069955,12,0.0,33.76950418,0.0,0.0,0.0,0.0,0.0,0
1262.82,243861.32,1,3,1,29.6738,15.2546,4,45.76359,45.7638,6.0,6.0,6.0,0.0,6.0,0
0.0,68.17,3,1,1,101.0,101.0,4,100.9979647,101.0,0.0,0.0,0.0,0.0,0.0,0
0.82,329.92,2,2,2,66.623583,50.5,4,100.9989738,101.0,0.0,0.0,0.0,0.0,0.0,0
0.97,7.33,3,2,2,1632.10576,1000.5,5,2000.998585,2001.0,0.0,0.0,0.0,0.0,0.0,0
14623.04,117004.47,7,8,5,10.0,2.575027,15,20.59667282,20.60021708,0.0,0.0,0.0,0.0,0.0,0
5423.29,153946.63,19,21,7,2.668444,0.406624,40,8.52094881,8.53910951,0.0,0.0,0.0,0.0,0.0,0
0.0,39.42,1,1,1,1.0,1.0,2,0.998953043,1.0,0.0,0.0,0.0,0.0,0.0,0
971.62,315951.33,26,3,2,2.995,1.36,29,7.090814537999999,4.08,0.0,0.0,0.0,0.0,0.0,0
8578.63,706189.25,27,10,8,12.0,3.322431,37,383.0727776,33.22431414,10.0,7.0,6.0,0.0,6.0,0
2229.26,576126.17,193,208,2,10.958538,8.828808,401,1836.273387,1836.392094,4.0,3.0,3.0,0.756602,3.0,0
0.21,329.18,2,2,2,82.853735,50.5,4,100.9989738,101.0,0.0,0.0,0.0,0.0,0.0,0
16090.67,181076.48,1,11,1,0.200456,0.07125,12,0.783578461,0.7837464690000001,2.0,2.0,2.0,0.028719,2.0,0
0.0,4.5,1,1,1,60.0,60.0,2,59.99952836,60.0,0.0,0.0,0.0,0.0,0.0,0
8492.78,420393.18,2,45,5,1.0,0.090422,47,3.9215333,4.06899533,7.0,5.0,7.0,0.0,7.0,0
14345.18,757778.37,14,36,6,108.792807,6.708628,50,246.6127455,241.5106135,7.0,5.0,5.0,0.0,5.0,0
133052.62,733056.53,3,5,4,5.02,2.229268,8,0.0,11.14633799,23.0,17.0,19.0,0.0,18.0,0
0.39,315.72,2,2,2,55.91930600000001,50.5,4,100.9990158,101.0,0.0,0.0,0.0,0.0,0.0,0
2230.01,688358.73,21,5,2,59.0,24.011,26,155.1859,120.055,111.0,31.0,39.0,0.0,39.0,0
29442.67,88328.02,0,3,2,29.99,12.008963,4,0.0,36.02688803,0.0,0.0,0.0,0.0,0.0,0
0.0,20369.5,1,1,1,0.076723,0.076723,2,0.07628222,0.07672322,0.0,0.0,0.0,0.0,0.0,0
750.66,4332.0,1,4,2,19.768798,7.47845,5,29.91335716,29.91379816,0.0,0.0,0.0,0.0,0.0,0
5442.34,21824.22,4,4,3,1.086678,0.45864,8,1.832608263,1.83456128,0.0,0.0,0.0,0.0,0.0,0
29004.65,596613.23,15,9,4,1000.0,346.454444,25,3118.0,3118.09,61.0,39.0,41.0,0.0,41.0,0
4156.24,816431.5,17,166,7,5.20211,0.406228,183,67.42669520000001,67.43380416,10.0,10.0,10.0,0.0,10.0,0
21.94,394796.12,5930,4070,30,399.999559,1.847418,10016,21432.84476,7518.989385,50.0,38.0,45.0,0.0,43.0,0
3435.68,226755.1,0,66,4,1.16532,0.568051,67,0.0,37.49139626,2.0,2.0,2.0,0.265117,2.0,0
90066.48,693499.15,1,3,1,21.0,7.666666999999999,4,1.0,23.0,11.0,8.0,11.0,0.0,11.0,0
0.0,40.98,3,1,1,101.0,101.0,4,100.998446,101.0,0.0,0.0,0.0,0.0,0.0,0
1116.81,966040.98,0,865,1,0.0,0.0,865,0.0,0.0,1814.0,7.0,6.0,0.0,5.0,0
24551.98,753882.93,3,29,5,0.999,0.132404,32,3.838765389,3.839726271,5.0,5.0,5.0,0.0,5.0,0
249.52,11487.67,9,6,3,14.995,4.179167,15,25.07,25.075,0.0,0.0,0.0,0.0,0.0,0
0.0,91389.75,1,1,1,0.07,0.07,2,0.069559,0.07,0.0,0.0,0.0,0.0,0.0,0
25196.59,226769.35,0,9,5,145.127,25.021534,10,0.0,225.19380690000003,2.0,2.0,2.0,0.432373,2.0,0
8083.36,161733.92,20,20,2,1.008365,0.833935,40,16.66926442,16.67870304,0.0,0.0,0.0,0.0,0.0,0
7104.41,198923.55,0,28,6,6.089508,0.803975,29,0.0,22.51130494,2.0,2.0,2.0,0.055057,2.0,0
0.0,68.05,3,1,1,101.0,101.0,4,100.998446,101.0,0.0,0.0,0.0,0.0,0.0,0
0.0,306.13,3,1,1,101.0,101.0,4,100.9985118,101.0,0.0,0.0,0.0,0.0,0.0,0
11657.47,1014566.68,5,82,2,0.499344,0.119015,87,8.956217944,9.759211112,10.0,8.0,10.0,0.0,10.0,0
0.17,10.1,4,2,2,1001.283372,1000.5,6,2000.998113,2001.0,0.0,0.0,0.0,0.0,0.0,0
13404.96,815420.5,29,44,6,3.998515,0.601228,73,22.98004873,26.45401142,12.0,9.0,12.0,0.0,12.0,0
0.0,314.78,2,1,1,101.0,101.0,3,100.9985715,101.0,0.0,0.0,0.0,0.0,0.0,0
19750.48,279493.25,13,14,1,1.00216,0.933358,27,12.99798184,13.06701277,0.0,0.0,0.0,0.0,0.0,0
0.0,2197.68,1,1,1,12.546764,12.546764,2,12.54614377,12.54676377,0.0,0.0,0.0,0.0,0.0,0
66.58,658941.33,0,9897,905,0.0,0.0,9898,0.0,0.0,9348.0,710.0,25.0,0.0,25.0,0
15827.65,253738.68,3,2,2,59.3,30.21,5,60.41841778,60.42,0.0,0.0,0.0,0.0,0.0,0
61.09,565266.93,187,8926,3,10.890102,1.121675,9113,10011.98272,10012.0682,8.0,8.0,8.0,0.0,8.0,0
7.43,114183.87,3,2,2,4.227798,2.310396,5,4.22691611,4.6207918,11.0,6.0,7.0,0.0,7.0,0
7496.68,441489.38,42,54,1,0.225203,0.107424,96,5.78179826,5.8009166,3.0,3.0,3.0,0.0,3.0,0
36889.35,110799.58,3,3,3,6.654688,5.82595,6,17.47026516,17.47785052,0.0,0.0,0.0,0.0,0.0,0
460.75,416795.65,867,874,4,21.99,0.443906,1741,387.6100124,387.9741734,0.0,0.0,0.0,0.0,0.0,0
14946.62,104626.32,0,7,3,160.7617,37.919188,8,0.0,265.4343175,2.0,2.0,2.0,2.57459,2.0,0
0.0,58501.53,2,1,1,1.1,1.1,3,1.09837566,1.1,0.0,0.0,0.0,0.0,0.0,0
1378.01,986051.35,306,150,60,999.99,107.379866,456,16869.639,16106.97986,366.0,71.0,88.0,0.0,86.0,0
136870.19,433788.3,4,3,3,7.170377,2.819223,7,8.45487158,8.45767042,0.0,0.0,0.0,0.0,0.0,0
0.74,9.2,3,2,2,1046.300617,1000.5,5,2000.998585,2001.0,0.0,0.0,0.0,0.0,0.0,0
3798.54,787180.65,95,32,16,261.0,55.824229,127,1828.2755,1786.3753390000004,98.0,41.0,30.0,0.0,30.0,0
0.0,12.65,1,1,1,0.7022,0.7022,2,0.701696,0.7022,0.0,0.0,0.0,0.0,0.0,0
1921.3,65751.78,3,2,2,36.969608,30.9012,5,61.80099106,61.80240016,2.0,2.0,2.0,4.655346,2.0,0
2763.13,198945.53,0,72,2,0.5225069999999999,0.202726,73,0.0,14.5962699,2.0,2.0,2.0,0.141719,2.0,0
14721.62,88329.73,0,6,2,30.0,7.883333,7,0.0,47.3,0.0,0.0,0.0,0.0,0.0,0
0.0,343.18,1,1,1,0.142918,0.142918,2,0.14229823,0.14291823,0.0,0.0,0.0,0.0,0.0,0
15674.08,678330.78,72,17,9,7.233656,2.372434,89,43.37522065,40.33137433,79.0,37.0,40.0,0.0,40.0,0
17563.84,392454.07,20,13,7,0.165222,0.046162,33,0.584755974,0.6001044320000001,20.0,7.0,4.0,0.0,4.0,0
0.0,55.75,1,1,1,2.2,2.2,2,2.198953043,2.2,0.0,0.0,0.0,0.0,0.0,0
2725.9,966585.25,404,86,37,22.9331,5.479782,490,576.8182868,471.261245,253.0,68.0,86.0,0.0,83.0,0
2074.28,156518.43,217,16,9,15.7,3.961816,233,93.51186242,63.38905022,56.0,8.0,10.0,0.0,10.0,0
29107.97,261991.07,9,9,5,6.495,3.004228,18,27.03133082,27.03805082,0.0,0.0,0.0,0.0,0.0,0
8288.48,198923.4,0,24,6,19.899541,4.53949,25,0.0,108.9477528,1.0,1.0,1.0,0.8828739999999999,1.0,0
20031.75,280685.2,14,14,5,86.33,32.205819,28,450.8228305,450.8814728,0.0,0.0,0.0,0.0,0.0,0
1446.47,162004.78,0,112,6,26.0,1.134841,113,0.0,127.1022195,1.0,1.0,1.0,3.503598,1.0,0
11000.61,271640.75,14,22,7,80.0,29.072413,36,639.5706246,639.5930958,0.0,0.0,0.0,0.0,0.0,0
2280.49,38455.03,24,10,3,13.9878,3.717311,34,36.63857534,37.17311389,22.0,6.0,12.0,0.0,10.0,0
0.0,320.48,3,1,1,101.0,101.0,4,100.9985118,101.0,0.0,0.0,0.0,0.0,0.0,0
1542.55,226755.1,0,147,3,2.8842060000000003,1.183374,148,0.0,173.9559219,2.0,2.0,2.0,0.720539,2.0,0
0.0,560.33,1,1,1,0.879124,0.879124,2,0.8785040000000001,0.879124,0.0,0.0,0.0,0.0,0.0,0
0.0,315.42,2,1,1,76.729845,76.729845,3,76.72886109,76.72984531,0.0,0.0,0.0,0.0,0.0,0
4649.56,353719.13,10,9,5,10.60575,2.778963,19,6.362245248,25.01067131,26.0,20.0,23.0,0.0,23.0,0
502.75,941785.77,1813,1812,6,12.232044,0.519964,3625,941.2088706,942.1754521,0.0,0.0,0.0,0.0,0.0,0
0.82,325.83,2,2,2,88.137463,50.5,4,100.9989738,101.0,0.0,0.0,0.0,0.0,0.0,0
2200.85,334529.83,0,152,2,1.907903,0.67542,153,0.0,102.66381590000002,3.0,3.0,3.0,0.0,3.0,0
0.0,48.13,3,1,1,101.0,101.0,4,100.998446,101.0,0.0,0.0,0.0,0.0,0.0,0
29833.75,59675.72,2,2,2,5.3186550000000015,3.256827,4,6.512763064,6.5136547,0.0,0.0,0.0,0.0,0.0,0
3951.26,902269.5,79,79,18,1500.0,132.153356,158,10465.00796,10440.11509,22.0,12.0,13.0,0.0,13.0,0
0.37,73.95,3,2,2,85.47641,50.5,5,100.9984458,101.0,0.0,0.0,0.0,0.0,0.0,0
1391.33,305923.5,217,219,4,1.004368,0.35144,436,76.70896205,76.96532414,0.0,0.0,0.0,0.0,0.0,0
1792.18,198931.8,0,111,4,0.709996,0.266476,112,0.0,29.57886988,2.0,2.0,2.0,0.5344,2.0,0
30827.17,860803.02,11,24,7,50.0,5.997776,35,143.93761659999996,143.946635,2.0,1.0,1.0,0.790926,1.0,0
270.11,903254.48,0,3344,1,0.0,0.0,3345,0.0,0.0,7260.0,35.0,12.0,0.0,12.0,0
0.0,62.4,4,1,1,101.0,101.0,5,100.9979,101.0,0.0,0.0,0.0,0.0,0.0,0
0.03,331.62,2,2,2,76.686805,50.5,4,100.9989738,101.0,0.0,0.0,0.0,0.0,0.0,0
185539.87,585079.22,4,3,2,10.000353,6.019344,7,18.05516291,18.05803307,0.0,0.0,0.0,0.0,0.0,0
0.0,67.95,4,1,1,0.253479,0.253479,5,0.248,0.253479,2.0,1.0,1.0,3.742,1.0,0
0.21,79.38,3,2,2,51.867762,50.5,5,100.998488,101.0,0.0,0.0,0.0,0.0,0.0,0
1426.59,975450.2,233,138,21,15.107167,2.00691,371,276.7939954,276.9536104,117.0,23.0,19.0,0.0,18.0,0
1277.52,348261.82,164,128,13,703.019662,25.805875,292,3354.902853,3303.15202,110.0,19.0,26.0,0.0,26.0,0
134026.7,268080.7,3,2,2,1.479434,0.789717,5,1.5782639040000002,1.57943412,2.0,1.0,1.0,1109.0487449999996,1.0,0
1692.99,405659.55,3,9,9,13.999575,4.487428,12,30.0,40.38685217,21.0,13.0,15.0,0.0,15.0,0
0.0,328.57,2,1,1,101.0,101.0,3,100.9989738,101.0,0.0,0.0,0.0,0.0,0.0,0
17260.95,270861.3,12,4,3,1.0,0.613556,16,3.878952,2.4542258,8.0,2.0,5.0,0.075329,3.0,0
8170.5,99075.63,12,12,2,0.157415,0.076773,24,0.914352693,0.921281986,0.0,0.0,0.0,0.0,0.0,0
0.0,4.53,1,1,1,0.1,0.1,2,0.099528364,0.1,0.0,0.0,0.0,0.0,0.0,0
0.3,324.37,2,2,2,70.62276,50.5,4,100.9990158,101.0,0.0,0.0,0.0,0.0,0.0,0
0.0,4.02,1,1,1,1.7,1.7,2,1.69848865,1.7,0.0,0.0,0.0,0.0,0.0,0
0.0,59.6,3,1,1,101.0,101.0,4,100.998446,101.0,0.0,0.0,0.0,0.0,0.0,0
119.69,100614.53,4,3,2,0.253479,0.231574,7,0.6926438909999999,0.694722891,1.0,1.0,1.0,0.019214,1.0,0
0.0,66.78,3,1,1,101.0,101.0,4,100.998446,101.0,0.0,0.0,0.0,0.0,0.0,0
0.01,6.08,3,29,29,1035.133532,69.0,32,2000.998585,2001.0,0.0,0.0,0.0,0.0,0.0,0
1038.23,167188.42,159,160,5,1.333549,0.119667,319,19.08001826,19.14679827,0.0,0.0,0.0,0.0,0.0,0
0.0,89.85,1,1,1,5.03,5.03,2,5.02695578,5.03,0.0,0.0,0.0,0.0,0.0,0
8448.03,59269.58,7,7,2,3.75,1.610201,14,11.26767546,11.27140442,0.0,0.0,0.0,0.0,0.0,0
10710.34,685461.75,0,64,7,1.003554,0.693807,65,0.0,44.40364296,2.0,2.0,2.0,0.6355,2.0,0
0.01,331.53,2,3,3,51.604866,33.666667,5,100.9989738,101.0,0.0,0.0,0.0,0.0,0.0,0
2922.18,380982.0,37,33,17,27.0,10.36903,70,336.683182,342.1779878,32.0,11.0,14.0,0.0,14.0,0
30259.13,60518.27,0,2,2,19.999449,9.999724,3,0.0,19.99944882,0.0,0.0,0.0,0.0,0.0,0
30231.68,60463.37,0,2,2,44.0,22.0,3,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0
5087.93,100993.85,6,5,5,0.25208,0.170254,11,0.84818222,0.85126922,0.0,0.0,0.0,0.0,0.0,0
0.0,68.05,3,1,1,101.0,101.0,4,100.998446,101.0,0.0,0.0,0.0,0.0,0.0,0
96530.39,774849.93,14,6,6,3.51,0.8692290000000001,20,5.21046558,5.21537304,0.0,0.0,0.0,0.0,0.0,0
13.92,139955.03,16,9984,4,9.995,0.316442,10000,3103.7313,3159.357655,20.0,17.0,19.0,0.0,19.0,0
0.28,75.18,3,2,2,95.626725,50.5,5,100.998488,101.0,0.0,0.0,0.0,0.0,0.0,0
1746.92,770591.87,283,416,38,800.173241,16.431147,699,6835.033105,6835.356984999999,9.0,5.0,5.0,0.0,5.0,0
1015.49,815853.42,796,800,4,3.364086,0.28887,1596,230.7615805,231.0959005,1.0,1.0,1.0,138.903772,1.0,0
0.0,186.55,1,1,1,0.802067,0.802067,2,0.792,0.80206696,0.0,0.0,0.0,0.0,0.0,0
0.0,1268.52,6,1,1,0.223478,0.223478,7,0.4153071370000001,0.22347829,2.0,1.0,1.0,0.2,1.0,0
9120.13,89113.27,8,7,2,100.0,25.592551,15,109.1400562,179.1478563,26.0,15.0,20.0,0.0,20.0,0
1757.79,226754.57,0,129,3,0.954161,0.426905,130,0.0,55.07073462,2.0,2.0,2.0,0.8577950000000001,2.0,0
20468.61,61412.68,3,3,2,1.0,0.630333,6,1.889413621,1.891,0.0,0.0,0.0,0.0,0.0,0
1836.68,113529.0,4,2,1,0.330498,0.194919,6,0.290121451,0.38983814,7.0,5.0,4.0,0.014583,4.0,0
0.84,323.22,2,2,2,54.414911,50.5,4,100.9990158,101.0,0.0,0.0,0.0,0.0,0.0,0
54365.49,924965.22,2,17,9,1.0,0.130544,19,1.485,2.219240355,8.0,7.0,8.0,0.0,8.0,0
5868.52,129126.73,22,22,1,1.015688,0.979038,44,21.52026828,21.53884228,0.0,0.0,0.0,0.0,0.0,0
0.03,11.28,3,2,2,1085.106935,1000.5,5,2000.998585,2001.0,0.0,0.0,0.0,0.0,0.0,0
1332.71,359773.83,266,269,3,1697.869516,13.497426,535,3630.695848,3630.807568,0.0,0.0,0.0,0.0,0.0,0
11135.31,147034.32,3,12,3,0.107415,0.093556,15,1.09015454,1.122670701,0.0,0.0,0.0,0.0,0.0,0
0.0,20.18,3,2,2,1494.178876,1000.5,5,2000.998169,2001.0,0.0,0.0,0.0,0.0,0.0,0
8801.04,548020.23,60,62,1,3.211922,0.921137,122,58.01756990000001,57.11046925,0.0,0.0,0.0,0.0,0.0,0
2015.87,794037.42,391,392,3,3.83036,0.224179,783,87.34638299,87.87817425,2.0,2.0,2.0,0.0,2.0,0
0.0,5.0,1,1,1,0.821219,0.821219,2,0.820746894,0.82121853,0.0,0.0,0.0,0.0,0.0,0
0.0,60.97,3,1,1,101.0,101.0,4,100.998446,101.0,0.0,0.0,0.0,0.0,0.0,0
0.0,11.82,3,2,2,1360.258837,1000.5,5,2000.998585,2001.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,1,1,1,0.999528,0.999528,2,0.99868837,0.99952837,0.0,0.0,0.0,0.0,0.0,0
59320.92,974489.6,15,13,6,0.225662,0.07517,28,12.0728714,0.977212052,1.0,1.0,1.0,0.7532300000000001,1.0,0
0.0,67.15,3,1,1,101.0,101.0,4,100.998446,101.0,0.0,0.0,0.0,0.0,0.0,0
1673.24,389764.85,221,226,3,1.096637,0.113539,447,25.56701405,25.65985505,0.0,0.0,0.0,0.0,0.0,0
0.82,324.53,2,2,2,52.492503,50.5,4,100.9989738,101.0,0.0,0.0,0.0,0.0,0.0,0
2547.9,226763.42,0,89,3,0.404831,0.2154,90,0.0,19.17060345,2.0,2.0,2.0,0.268804,2.0,0
8485.59,169599.67,13,7,3,1148.97742,403.817135,20,2826.61728,2826.719945,0.0,0.0,0.0,0.0,0.0,0
3439.84,1033276.68,94,296,2,1.130113,0.258793,390,76.10951743,76.60282064,5.0,4.0,5.0,0.0,5.0,0
37798.69,226792.15,0,6,3,24.08,4.68,7,0.0,28.08,2.0,2.0,2.0,0.225979,2.0,0
5322.53,1059563.1,73,35,25,31.464254,7.2300179999999985,108,210.760486,253.0506196,122.0,49.0,68.0,0.0,65.0,0
39515.67,553272.38,13,14,14,114.85725,34.014876,27,476.2011182,476.2082677,0.0,0.0,0.0,0.0,0.0,0
0.0,4.83,1,1,1,0.02,0.02,2,0.019528364,0.02,0.0,0.0,0.0,0.0,0.0,0
8587.79,1161966.2,90,133,3,1.19774,0.600286,223,79.36606672,79.83809184,2.0,2.0,2.0,2.096611,2.0,0
0.0,0.0,0,1,1,0.005,0.005,1,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0
3.05,168585.17,3,2,2,5.0,2.75,5,5.4989748,5.5,2.0,2.0,2.0,0.014997,2.0,0
0.0,55.77,3,1,1,101.0,101.0,4,100.998446,101.0,0.0,0.0,0.0,0.0,0.0,0
79254.79,397270.82,686,3,2,400.0,213.333333,689,3385.99,640.0,16.0,12.0,16.0,0.0,16.0,0
0.82,330.08,2,2,2,98.390812,50.5,4,100.9989738,101.0,0.0,0.0,0.0,0.0,0.0,0
10270.11,133511.43,0,13,6,13.288954,5.901315,14,0.0,76.71708878,1.0,1.0,1.0,2.708909,1.0,0
0.0,3.03,1,1,1,1.06076,1.06076,2,1.059500805,1.06076048,0.0,0.0,0.0,0.0,0.0,0
3552.12,757297.47,237,140,36,97.488135,10.229132,377,1519.9564,1432.078446,148.0,38.0,42.0,0.0,41.0,0
0.0,310.12,3,1,1,101.0,101.0,4,100.9985356,101.0,0.0,0.0,0.0,0.0,0.0,0
2663.8,707234.05,184,191,3,0.415185,0.143975,375,27.40744395,27.49915688,2.0,1.0,2.0,0.0,2.0,0
